Objects,,,,,,,
100,,,,,,,
,,Global Angle jet1:jet1,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
741,0,-0.013391,-0.042751,-3.148861,2570.067383,-3683.689453,173.129608
742,0,-0.01531,-0.043987,-3.1481,2546.421875,-3685.937256,172.954254
743,0,-0.014944,-0.043374,-3.145763,2522.449951,-3688.319092,172.930725
744,0,-0.015145,-0.04285,-3.143707,2498.246094,-3691.003906,172.893524
745,0,-0.015975,-0.041575,-3.142923,2473.315186,-3693.656494,172.799911
746,0,-0.017143,-0.042194,-3.139862,2448.261963,-3696.413574,172.846054
747,0,-0.018657,-0.038048,-3.136854,2422.690674,-3699.209229,172.849426
748,0,-0.018765,-0.049746,-3.136539,2396.712158,-3701.974854,172.613968
749,0,-0.016292,-0.042398,-3.134424,2370.078613,-3704.908447,172.693069
750,0,-0.016161,-0.038993,-3.13188,2343.576172,-3708.153809,172.810959
751,0,-0.021969,-0.032791,-3.12932,2317.460205,-3711.580811,172.81517
752,0,-0.022803,-0.033741,-3.127671,2290.220947,-3714.867432,172.752487
753,0,-0.024166,-0.031701,-3.126253,2262.65918,-3718.294678,172.587219
754,0,-0.026012,-0.03593,-3.124051,2235.022705,-3721.438965,172.809174
755,0,-0.027705,-0.037035,-3.123139,2206.993408,-3724.953125,172.867355
756,0,-0.023542,-0.040293,-3.122415,2178.926758,-3728.287354,172.785233
757,0,-0.024493,-0.038454,-3.12111,2150.480225,-3731.973633,172.824249
758,0,-0.026165,-0.037709,-3.119467,2121.855469,-3735.679443,172.909302
759,0,-0.02598,-0.038348,-3.118088,2093.105469,-3739.483398,172.940613
760,0,-0.029956,-0.034746,-3.115959,2064.027832,-3743.514893,173.079178
761,0,-0.025643,-0.034185,-3.114516,2035.123169,-3747.452148,172.725037
762,0,-0.026391,-0.029497,-3.113956,2005.87561,-3751.83667,172.668716
763,0,-0.024327,-0.028162,-3.112217,1976.543945,-3756.152344,172.428696
764,0,-0.024937,-0.023066,-3.109291,1946.835938,-3760.399902,171.941208
765,0,-0.02098,-0.033691,-3.107605,1917.214844,-3764.580566,172.039597
766,0,-0.01785,-0.03248,-3.105582,1887.23999,-3768.787842,171.774658
767,0,-0.018101,-0.037398,-3.104268,1857.580933,-3772.94458,171.89772
768,0,-0.018727,-0.035047,-3.101659,1827.720947,-3777.347168,172.293167
769,0,-0.015336,-0.038813,-3.099603,1797.563965,-3781.802979,172.180542
770,0,-0.014406,-0.035064,-3.097332,1767.446899,-3786.291016,172.272827
771,0,-0.010887,-0.039498,-3.095556,1737.07959,-3790.852539,172.192444
772,0,-0.011372,-0.034319,-3.092214,1706.770508,-3795.680176,171.89592
773,0,-0.008789,-0.023011,-3.091007,1676.119995,-3800.61792,171.268143
774,0,-0.010075,-0.031536,-3.088695,1645.976196,-3805.556396,171.288116
775,0,-0.009229,-0.034961,-3.087335,1615.342407,-3810.418945,170.971222
776,0,-0.009588,-0.038409,-3.085218,1584.827271,-3815.181396,170.757095
777,0,-0.012154,-0.028876,-3.08162,1554.281494,-3820.230957,170.694534
778,0,-0.010696,-0.033605,-3.081597,1523.63562,-3825.403076,170.493668
779,0,-0.011982,-0.026792,-3.078823,1492.694092,-3830.789062,170.182266
780,0,-0.009785,-0.031056,-3.07801,1461.897339,-3835.924072,170.286346
781,0,-0.013698,-0.031227,-3.074986,1431.174438,-3841.171387,170.649979
782,0,-0.013638,-0.032701,-3.074154,1400.44043,-3846.72168,170.64006
783,0,-0.014748,-0.030563,-3.072297,1369.675903,-3852.426514,170.573364
784,0,-0.012686,-0.021881,-3.069435,1338.607544,-3858.25415,169.962128
785,0,-0.006239,-0.021962,-3.068173,1307.382324,-3863.998535,169.240463
786,0,-0.00767,-0.018003,-3.064736,1276.113647,-3869.514893,169.016144
787,0,-0.013755,-0.026653,-3.06299,1245.369141,-3874.944336,169.509766
788,0,-0.018166,-0.03286,-3.061048,1214.742676,-3880.486084,170.071732
789,0,-0.020207,-0.035301,-3.058743,1183.885376,-3886.226562,170.40799
790,0,-0.017688,-0.034326,-3.057207,1152.608032,-3892.095703,170.379715
791,0,-0.013416,-0.033412,-3.054641,1121.326538,-3898.110352,170.339432
792,0,-0.013243,-0.025573,-3.052919,1090.282349,-3904.303711,170.373291
793,0,-0.008772,-0.025846,-3.051639,1058.949341,-3910.818848,169.684143
794,0,-0.007719,-0.018504,-3.051174,1027.765991,-3917.422119,169.049118
795,0,-0.013047,-0.009834,-3.049462,996.674927,-3924.099121,168.36882
796,0,-0.011046,-0.014976,-3.046686,965.320496,-3930.245117,168.107056
797,0,-0.007304,-0.023781,-3.044227,934.281677,-3936.529785,168.042618
798,0,-0.005959,-0.03097,-3.042707,903.15387,-3942.550293,168.46489
799,0,-0.001576,-0.033018,-3.040607,871.789917,-3949.029785,168.502625
800,0,-0.001282,-0.025266,-3.037814,840.750732,-3955.579102,169.129471
801,0,0.00225,-0.028693,-3.036729,809.285889,-3962.491943,168.746628
802,0,0.001145,-0.021207,-3.035024,778.263733,-3969.345947,168.654327
803,0,0.004225,-0.022779,-3.03303,746.872192,-3976.208496,167.812073
804,0,0.001127,-0.017447,-3.030548,715.618164,-3983.388428,166.966827
805,0,-0.006683,-0.024322,-3.0279,683.732422,-3990.398682,166.01033
806,0,-0.010781,-0.027119,-3.025373,652.790833,-3997.188232,166.119873
807,0,-0.012116,-0.02691,-3.024119,622.254639,-4004.206299,166.69899
808,0,-0.007837,-0.026287,-3.021389,591.259766,-4011.1604,167.15889
809,0,-0.003421,-0.030617,-3.019548,560.387268,-4018.19043,167.75502
810,0,-0.004597,-0.027951,-3.017472,529.274414,-4025.571289,167.717407
811,0,-0.012427,-0.023587,-3.013893,497.290405,-4033.061523,167.087006
812,0,-0.017112,-0.021213,-3.012204,466.554077,-4040.70752,166.967285
813,0,-0.022152,-0.017419,-3.008264,435.830688,-4048.336426,166.567322
814,0,-0.015804,-0.016198,-3.007946,405.072998,-4055.864258,166.35083
815,0,-0.005832,-0.025888,-3.006402,373.931732,-4063.250488,165.818558
816,0,-0.000178,-0.030191,-3.003866,342.715088,-4070.786377,165.862823
817,0,-0.003225,-0.026992,-3.000824,312.216583,-4078.564697,166.408829
818,0,-0.009687,-0.022696,-2.997851,281.880829,-4086.454346,167.403732
819,0,-0.007752,-0.026285,-2.996893,250.771942,-4094.17627,167.719162
820,0,-0.005946,-0.028767,-2.993739,219.588028,-4102.280762,167.848343
821,0,-0.003537,-0.030038,-2.991803,188.558578,-4110.134766,167.597824
822,0,-0.000432,-0.028707,-2.98928,157.506363,-4118.255859,166.848175
823,0,0.005519,-0.032853,-2.987325,126.291428,-4126.354492,166.146301
824,0,0.007121,-0.033217,-2.986362,94.943306,-4134.472656,165.286835
825,0,0.005476,-0.030406,-2.983532,63.832878,-4142.828613,164.725876
826,0,0.001623,-0.029876,-2.982772,33.21199,-4151.050781,164.836761
827,0,0.004013,-0.029153,-2.981469,1.994611,-4159.786133,164.499756
828,0,0.010359,-0.027086,-2.979167,-29.014858,-4168.344238,164.096893
829,0,0.015571,-0.025817,-2.976741,-60.263622,-4176.648438,163.321152
830,0,0.021481,-0.029738,-2.974773,-91.734283,-4185.308105,162.896271
831,0,0.02028,-0.033287,-2.973711,-122.209198,-4193.751953,162.881973
832,0,0.017568,-0.028379,-2.970848,-153.446793,-4202.407715,162.057816
833,0,0.012048,-0.028507,-2.968979,-184.320465,-4211.038086,161.688507
834,0,0.014723,-0.032924,-2.966431,-215.208862,-4219.71582,161.528351
835,0,0.016511,-0.029779,-2.964427,-246.357285,-4228.422852,161.221924
836,0,0.017689,-0.035943,-2.963395,-276.84964,-4237.057129,161.237137
837,0,0.012419,-0.031172,-2.961095,-307.550262,-4245.756348,161.233109
838,0,0.012342,-0.036043,-2.959661,-338.450989,-4254.820312,161.192886
839,0,0.005139,-0.034729,-2.957069,-369.446289,-4263.688477,160.593338
840,0,0.001897,-0.031131,-2.955672,-400.226868,-4272.859375,160.296417
841,0,-0.000454,-0.02738,-2.957351,-430.906036,-4281.780273,159.989807
842,0,0.002665,-0.021275,-2.957325,-461.739166,-4290.70752,159.265366
843,0,0.002661,-0.018746,-2.960717,-492.878021,-4299.425781,158.763809
844,0,0.011471,-0.016795,-2.961116,-524.046143,-4308.064453,158.034149
845,0,0.014242,-0.023423,-2.963941,-554.564026,-4316.365723,158.002426
846,0,0.007696,-0.024238,-2.96882,-585.752136,-4324.23291,158.405579
847,0,0.004679,-0.023854,-2.97223,-617.031311,-4332.165527,158.704376
848,0,0.004629,-0.025384,-2.975833,-648.070312,-4339.793457,158.878006
849,0,0.005642,-0.020303,-2.980268,-679.728455,-4347.425781,158.488342
850,0,0.003364,-0.016531,-2.986741,-710.783508,-4354.814453,158.461075
851,0,-0.01078,-0.001861,-2.993892,-742.767395,-4361.506836,158.905548
852,0,-0.008292,-0.002103,-3.000001,-774.09314,-4368.520996,158.630966
853,0,-0.008806,0.000305,-3.008578,-805.786865,-4374.786133,158.590042
854,0,-0.001354,-0.007144,-3.018429,-837.811584,-4381.005859,158.226532
855,0,-0.004032,0.000918,-3.024844,-869.450745,-4386.470215,158.028183
856,0,-0.001945,0.004023,-3.033322,-899.252991,-4392.709473,156.807083
857,0,-0.004445,0.006032,-3.043561,-930.908386,-4397.73291,157.219208
858,0,-0.00892,0.005957,-3.053691,-962.65802,-4402.298828,157.835327
859,0,-0.004032,0.004094,-3.063744,-994.365417,-4406.968262,157.730804
860,0,-0.005658,0.003375,-3.074517,-1026.330444,-4411.140625,157.922028
861,0,-0.009501,0.010926,-3.082432,-1058.284546,-4415.039551,158.059921
862,0,-0.00477,0.003217,-3.091888,-1090.28064,-4418.882812,157.844803
863,0,-0.002475,0.007272,-3.099947,-1122.575806,-4422.143555,157.706894
864,0,-0.005619,0.009561,-3.109745,-1154.485107,-4424.900391,157.93869
865,0,-0.008511,0.007515,-3.119672,-1186.345947,-4427.364258,158.321762
866,0,-0.007283,0.007265,-3.130507,-1218.077393,-4429.538086,158.253876
867,0,-0.001806,0.009019,-3.136968,-1250.134766,-4431.689941,158.213638
868,0,0.006124,0.003033,-3.148812,-1282.245117,-4433.011719,158.077148
869,0,0.002675,0.005808,-3.155844,-1314.291992,-4434.54834,158.130814
870,0,0.008437,-0.007915,-3.165548,-1346.013062,-4435.542969,158.292007
871,0,0.007245,0.007297,-3.171019,-1377.62915,-4437.345703,157.993637
872,0,0.010714,0.010381,-3.176049,-1409.623901,-4438.466309,157.392548
873,0,0.012133,0.000874,-3.181957,-1441.386597,-4439.477051,156.943161
874,0,0.020499,-0.00916,-3.186432,-1472.644287,-4440.095703,156.653976
875,0,0.019602,-0.006023,-3.193272,-1504.465698,-4440.918457,156.677643
876,0,0.015519,0.012445,-3.199372,-1535.06958,-4441.667969,156.452972
877,0,0.017654,0.004134,-3.205031,-1566.262451,-4442.349609,156.468674
878,0,0.020627,0.010587,-3.213337,-1596.445923,-4441.770996,156.171982
879,0,0.021546,0.004133,-3.218425,-1626.592285,-4441.892578,155.906189
880,0,0.016936,0.008415,-3.226622,-1656.602173,-4441.591309,155.961777
881,0,0.016891,0.008964,-3.233121,-1686.429199,-4441.162598,155.804626
882,0,0.019529,0.010159,-3.240477,-1716.384277,-4440.142578,155.354446
883,0,0.020338,0.011814,-3.247191,-1746.172974,-4438.625488,155.228439
884,0,0.02405,0.00262,-3.255194,-1775.664429,-4437.129395,154.917557
885,0,0.021275,0.006446,-3.261797,-1804.679932,-4435.40625,155.035675
886,0,0.019391,0.009085,-3.270704,-1833.719849,-4433.222656,155.318802
887,0,0.018142,0.02017,-3.278209,-1862.914429,-4431.161133,155.143173
888,0,0.021723,0.013979,-3.288769,-1891.523682,-4428.705566,154.723572
889,0,0.016823,0.017855,-3.299986,-1919.942139,-4425.182617,154.856094
890,0,0.014593,0.031088,-3.314012,-1948.373413,-4420.966309,154.763824
891,0,0.019693,0.038763,-3.327157,-1976.574463,-4416.943359,154.259506
892,0,0.019524,0.039102,-3.342965,-2004.202881,-4412.180664,154.425354
893,0,0.021649,0.048538,-3.358373,-2031.572144,-4406.517578,154.358643
894,0,0.021743,0.042837,-3.3739,-2058.743896,-4400.418457,154.647903
895,0,0.0213,0.041401,-3.387751,-2085.400391,-4393.684082,154.843307
896,0,0.024097,0.0335,-3.407787,-2112.366943,-4387.27002,154.458023
897,0,0.01892,0.051442,-3.422706,-2138.641602,-4379.913574,154.8909
898,0,0.022227,0.043435,-3.437449,-2164.598877,-4372.533691,154.692154
899,0,0.018454,0.048571,-3.454969,-2190.378418,-4364.614746,154.618011
900,0,0.018749,0.042316,-3.47177,-2215.187256,-4356.254883,154.805542
901,0,0.023728,0.033165,-3.48574,-2240.796143,-4348.214355,154.02182
902,0,0.024456,0.043278,-3.497135,-2265.846924,-4339.645996,153.969833
903,0,0.027139,0.047902,-3.512191,-2290.532227,-4330.536133,153.494843
904,0,0.032572,0.03882,-3.521178,-2314.683594,-4321.479492,153.29483
905,0,0.029011,0.044636,-3.539959,-2338.679199,-4311.407227,153.32869
906,0,0.030542,0.036193,-3.552729,-2362.611572,-4301.921387,153.179413
907,0,0.035637,0.043579,-3.563298,-2385.999756,-4292.313477,152.826996
908,0,0.027759,0.055835,-3.576515,-2409.262451,-4281.992188,153.725204
909,0,0.033863,0.057597,-3.584275,-2431.794434,-4271.899414,153.366943
910,0,0.035698,0.057948,-3.598932,-2454.664307,-4261.54248,153.586929
911,0,0.036379,0.052804,-3.609239,-2477.521484,-4251.577637,153.197784
912,0,0.041574,0.04573,-3.616905,-2499.986816,-4241.084473,152.654938
913,0,0.044439,0.042023,-3.620247,-2521.631104,-4230.318359,152.554337
914,0,0.048383,0.04556,-3.632715,-2543.416992,-4219.217285,151.913834
915,0,0.039037,0.052974,-3.646115,-2564.999756,-4208.141602,151.778625
916,0,0.041516,0.048723,-3.652115,-2586.598389,-4197.772461,151.583725
917,0,0.037378,0.052442,-3.659801,-2607.496338,-4186.694336,151.575668
918,0,0.037464,0.049516,-3.668744,-2628.3125,-4175.566895,151.550232
919,0,0.03667,0.045978,-3.679978,-2648.651123,-4163.867188,151.401215
920,0,0.040073,0.051717,-3.689074,-2668.954102,-4152.191406,151.355515
921,0,0.04139,0.056465,-3.701842,-2689.010742,-4140.061523,151.066788
922,0,0.050442,0.063827,-3.71573,-2708.722412,-4127.75293,150.466431
923,0,0.055327,0.06738,-3.729802,-2728.088867,-4115.212402,150.150848
924,0,0.049689,0.074373,-3.744415,-2747.0354,-4102.34375,150.02092
925,0,0.053033,0.075221,-3.758753,-2765.292236,-4089.417969,149.784332
926,0,0.050916,0.071424,-3.774144,-2783.10498,-4076.004883,149.627731
927,0,0.054001,0.072589,-3.788771,-2800.832031,-4062.228271,149.368576
928,0,0.059462,0.066259,-3.804171,-2818.378906,-4048.130127,149.022842
929,0,0.057302,0.070805,-3.821016,-2835.138672,-4033.821533,148.961716
930,0,0.056706,0.069489,-3.83538,-2851.433838,-4019.443115,148.964188
931,0,0.056326,0.074105,-3.85116,-2867.530762,-4004.767334,149.171722
932,0,0.057132,0.075194,-3.865314,-2883.50293,-3989.878174,149.407135
933,0,0.059059,0.068164,-3.881453,-2898.503906,-3974.823242,149.031189
934,0,0.06254,0.061927,-3.898106,-2913.344482,-3959.074707,149.195511
935,0,0.064719,0.072495,-3.910449,-2928.469971,-3944.347412,148.472885
936,0,0.066435,0.061592,-3.929192,-2942.818848,-3929.109863,148.004669
937,0,0.06485,0.07155,-3.942167,-2957.117676,-3913.840332,147.64975
938,0,0.062706,0.064308,-3.955154,-2971.179199,-3898.367676,147.476044
939,0,0.059714,0.070793,-3.96786,-2984.692383,-3883.070801,147.242828
940,0,0.0657,0.063965,-3.975977,-2998.346191,-3868.118164,146.976135
941,0,0.058041,0.053686,-3.985931,-3011.668213,-3852.872803,147.478012
942,0,0.058547,0.046701,-3.989032,-3025.618408,-3838.834717,147.197632
943,0,0.052218,0.050207,-3.99512,-3038.844482,-3824.087646,147.744858
944,0,0.051267,0.044008,-3.997625,-3052.5979,-3810.140381,147.635086
945,0,0.047692,0.035816,-3.999204,-3066.471436,-3796.475586,147.433823
946,0,0.049837,0.049402,-3.999867,-3080.122314,-3782.893799,147.311996
947,0,0.047211,0.031551,-4.004856,-3093.938232,-3769.243408,147.582733
948,0,0.042787,0.044021,-4.003911,-3107.011475,-3755.483398,147.570526
949,0,0.04086,0.049906,-4.008553,-3120.629639,-3742.253174,147.335037
950,0,0.038929,0.032603,-4.012928,-3134.006104,-3728.806396,147.440598
951,0,0.040641,0.045518,-4.010967,-3147.005371,-3715.699951,146.81543
952,0,0.039758,0.037746,-4.010225,-3159.999512,-3702.229248,147.085922
953,0,0.04058,0.042402,-4.014904,-3173.07959,-3689.464355,146.857437
954,0,0.033418,0.046418,-4.017486,-3185.93335,-3676.294189,146.804108
955,0,0.033142,0.03715,-4.015527,-3198.375,-3663.147217,146.938339
956,0,0.035387,0.039956,-4.018392,-3210.818359,-3650.155762,146.794189
957,0,0.039807,0.045535,-4.018501,-3223.453613,-3637.226318,146.514847
958,0,0.041386,0.055585,-4.024016,-3235.904541,-3624.431885,146.196854
959,0,0.036775,0.047552,-4.027124,-3247.64502,-3610.925049,146.570557
960,0,0.040348,0.047245,-4.035558,-3259.640869,-3598.168945,146.278061
961,0,0.039032,0.042705,-4.044353,-3270.731934,-3584.600586,146.498367
962,0,0.039176,0.058895,-4.05151,-3281.214355,-3570.719971,146.526855
963,0,0.044696,0.053144,-4.058222,-3291.501953,-3556.735352,146.469299
964,0,0.047259,0.054303,-4.072028,-3301.607422,-3542.549316,146.193024
965,0,0.051028,0.062296,-4.080236,-3311.294434,-3528.656982,145.764252
966,0,0.045217,0.045157,-4.094875,-3320.399658,-3513.754883,146.093506
967,0,0.056922,0.052087,-4.104225,-3329.611816,-3499.62207,145.454453
968,0,0.057979,0.066056,-4.114516,-3338.135742,-3485.116211,145.428802
969,0,0.059843,0.063312,-4.128412,-3346.749023,-3470.666992,145.296097
970,0,0.065279,0.061138,-4.140486,-3355.220459,-3456.352783,145.144791
971,0,0.064191,0.068118,-4.154571,-3363.561035,-3441.990234,144.876404
972,0,0.067505,0.058698,-4.165881,-3371.178955,-3427.532959,144.770157
973,0,0.068805,0.075047,-4.178689,-3378.545898,-3413.245361,144.531845
974,0,0.069058,0.064442,-4.18959,-3385.867432,-3398.631348,144.322922
975,0,0.072423,0.074383,-4.201049,-3392.872803,-3384.441895,144.230545
976,0,0.070058,0.068562,-4.213179,-3399.623047,-3369.902832,144.246155
977,0,0.071046,0.06998,-4.22562,-3406.196777,-3355.540283,144.235535
978,0,0.065983,0.054092,-4.236191,-3412.550781,-3340.993896,144.609009
979,0,0.062587,0.038431,-4.246624,-3419.003418,-3326.596924,144.744461
980,0,0.059142,0.045597,-4.255843,-3425.478027,-3312.72168,144.621887
981,0,0.062916,0.036162,-4.263873,-3432.12793,-3298.338623,144.328445
982,0,0.069599,0.045845,-4.270957,-3439.162109,-3283.829102,144.099945
983,0,0.0731,0.042481,-4.277904,-3446.002686,-3269.553955,144.241287
984,0,0.069592,0.050535,-4.283426,-3452.210938,-3255.823486,144.179916
985,0,0.06205,0.06342,-4.291099,-3457.719971,-3242.324951,144.032822
986,0,0.059819,0.066309,-4.298259,-3463.668457,-3228.512451,144.061203
987,0,0.059955,0.070007,-4.305642,-3469.517578,-3214.566162,143.989731
988,0,0.06263,0.071886,-4.314086,-3475.199951,-3200.527588,143.855408
989,0,0.065178,0.072395,-4.325204,-3480.57666,-3186.483643,143.691345
990,0,0.067116,0.07907,-4.335134,-3485.608154,-3172.287109,143.495575
991,0,0.067006,0.082564,-4.347912,-3490.285156,-3158.092041,143.777496
992,0,0.063017,0.079181,-4.35729,-3494.832031,-3143.82373,143.764969
993,0,0.071469,0.07959,-4.366888,-3499.055908,-3129.564697,143.326172
994,0,0.07393,0.077975,-4.378267,-3503.147949,-3115.31958,143.261124
995,0,0.067613,0.071953,-4.390632,-3506.931641,-3100.895996,143.57608
996,0,0.063332,0.078429,-4.400593,-3510.477295,-3086.813721,143.681152
997,0,0.06052,0.080999,-4.411978,-3513.840088,-3072.642822,143.956818
998,0,0.061128,0.081882,-4.422418,-3516.969727,-3058.435059,144.002533
999,0,0.063077,0.072772,-4.434492,-3519.949951,-3044.251709,144.271149
1000,0,0.074218,0.073094,-4.44558,-3522.977539,-3029.659912,144.322006
1001,0,0.073904,0.088582,-4.453582,-3525.765625,-3015.290039,144.367645
1002,0,0.082417,0.108781,-4.462986,-3528.414551,-3001.287598,144.454193
1003,0,0.08066,0.105145,-4.475356,-3530.828613,-2987.126465,144.499969
1004,0,0.080511,0.111591,-4.486061,-3532.922607,-2972.908691,144.254684
1005,0,0.084211,0.10963,-4.496473,-3535,-2958.642822,144.202011
1006,0,0.079764,0.106418,-4.508162,-3536.842041,-2944.463623,144.327957
1007,0,0.086135,0.106377,-4.519877,-3538.53125,-2930.216553,144.349503
1008,0,0.081786,0.106964,-4.53105,-3540.183838,-2916.043701,144.482819
1009,0,0.049286,0.07137,-4.545189,-3542.655273,-2901.866699,142.832184
1010,0,0.045338,0.059945,-4.557808,-3543.797607,-2887.494141,142.897934
1011,0,0.054891,0.078502,-4.566935,-3545.027588,-2873.520752,142.669281
1012,0,0.054852,0.06398,-4.577929,-3546.211426,-2859.073975,142.425323
1013,0,0.062402,0.07602,-4.584709,-3547.238281,-2845.106201,142.233063
1014,0,0.053608,0.062364,-4.593411,-3548.62915,-2830.807617,142.279419
1015,0,0.043274,0.051257,-4.598837,-3550.115479,-2816.867432,142.406113
1016,0,0.040063,0.024592,-4.603961,-3552.059326,-2802.372314,142.550476
1017,0,0.041995,0.038707,-4.606044,-3553.618164,-2788.091553,142.19812
1018,0,0.042305,0.0248,-4.604865,-3555.515869,-2774.075439,142.389633
1019,0,0.034216,0.023065,-4.605745,-3558.108398,-2760.249512,142.458038
1020,0,0.030876,0.029741,-4.605209,-3560.983398,-2746.518066,142.769485
1021,0,0.03315,0.042929,-4.604192,-3563.826416,-2732.965576,142.965332
1022,0,0.026116,0.023331,-4.606544,-3566.529785,-2718.775391,143.2034
1023,0,0.02239,0.00497,-4.606915,-3569.416992,-2704.580078,143.104385
1024,0,0.028759,0.026278,-4.606977,-3571.792236,-2690.467285,142.910385
1025,0,0.023925,0.010547,-4.604238,-3575.214844,-2676.526611,142.68222
1026,0,0.020079,-0.003637,-4.606151,-3578.23584,-2662.556396,142.894257
1027,0,0.025366,0.022599,-4.604722,-3581.207031,-2648.590576,142.715927
1028,0,0.024132,0.01597,-4.602952,-3584.39624,-2634.919189,142.780838
1029,0,0.022728,0.003824,-4.601573,-3587.795654,-2620.724365,142.858856
1030,0,0.020629,0.010684,-4.599129,-3591.166016,-2606.904297,142.945099
1031,0,0.020641,0.036248,-4.598757,-3594.021973,-2593.175537,143.173355
1032,0,0.010869,0.031907,-4.599964,-3597.469971,-2579.15625,142.933975
1033,0,-0.000198,0.016137,-4.600093,-3600.814209,-2565.295654,142.811035
1034,0,0.00914,0.015839,-4.597901,-3604.00708,-2551.199707,142.447479
1035,0,0.018987,0.029104,-4.594999,-3607.341553,-2537.464111,142.141342
1036,0,0.005021,0.021868,-4.596094,-3610.282715,-2523.449707,142.563873
1037,0,0.001185,0.01771,-4.594883,-3613.628662,-2509.535156,142.678268
1038,0,-0.004659,0.013792,-4.594228,-3616.791748,-2495.581299,142.945908
1039,0,0.00202,0.01358,-4.591577,-3619.856689,-2481.301758,142.797653
1040,0,-0.003463,0.012774,-4.587776,-3623.214844,-2467.513916,142.783936
1041,0,-0.007413,0.011823,-4.588408,-3626.256836,-2453.370361,142.912796
1042,0,-0.009672,-0.002689,-4.588661,-3629.483398,-2439.593262,143.286453
1043,0,-0.000106,0.013599,-4.585626,-3633.015625,-2425.484131,143.15358
1044,0,-0.003271,0.018118,-4.583986,-3636.503662,-2411.384277,143.418777
1045,0,-0.008177,0.019468,-4.582183,-3639.83667,-2397.496826,143.430161
1046,0,-0.020223,0.00879,-4.581551,-3643.131592,-2383.305176,143.598038
1047,0,-0.008233,0.015339,-4.578442,-3646.753906,-2369.379883,143.727844
1048,0,0.008228,0.057634,-4.572271,-3650.590576,-2355.261963,144.046143
1049,0,0.008172,0.063784,-4.571663,-3654.149658,-2341.125488,144.185974
1050,0,-0.001063,0.048073,-4.573368,-3657.526611,-2327.006104,144.408508
1051,0,-0.018613,0.033914,-4.575649,-3661.144043,-2313.373779,143.89978
1052,0,-0.002643,0.067715,-4.569079,-3665.147461,-2299.233643,144.491516
1053,0,-0.018964,0.066637,-4.568953,-3668.620117,-2285.016113,145.12471
1054,0,-0.020803,0.063938,-4.567982,-3672.329834,-2270.91748,145.373352
1055,0,-0.016116,0.06002,-4.566752,-3676.116211,-2256.768311,145.215668
1056,0,-0.020047,0.054429,-4.567138,-3679.814209,-2242.497559,145.287323
1057,0,-0.023317,0.016204,-4.570464,-3683.309326,-2228.753906,144.29245
1058,0,-0.016852,0.03474,-4.567061,-3687.359375,-2214.68335,144.347229
1059,0,-0.014777,0.045057,-4.56417,-3691.323975,-2200.781006,144.348236
1060,0,-0.024759,0.02434,-4.566391,-3694.720947,-2186.564453,144.726379
1061,0,-0.021932,0.031111,-4.565023,-3698.461914,-2172.430908,144.818054
1062,0,-0.008597,0.086838,-4.554882,-3702.999023,-2158.33374,145.572128
1063,0,-0.026002,0.066226,-4.557235,-3706.358643,-2143.960938,146.310547
1064,0,-0.029765,0.061298,-4.556108,-3710.102295,-2129.924805,146.512619
1065,0,-0.020204,0.066229,-4.55263,-3714.081543,-2115.940918,146.291779
1066,0,-0.023435,0.063571,-4.552369,-3717.953857,-2101.783447,146.279877
1067,0,-0.020355,0.070821,-4.550241,-3721.788086,-2087.707275,146.233002
1068,0,-0.041467,0.052461,-4.557481,-3724.559814,-2073.564941,146.739456
1069,0,-0.034519,0.042703,-4.553052,-3729.351807,-2060.211914,146.097549
1070,0,-0.034449,0.030364,-4.55389,-3733.398926,-2045.943237,147.014053
1071,0,-0.034506,0.037658,-4.551335,-3737.412354,-2032.09668,147.364105
1072,0,-0.036157,0.030462,-4.549624,-3741.395508,-2018.06189,147.746307
1073,0,-0.042521,0.035832,-4.547456,-3745.250244,-2004.254395,147.637726
1074,0,-0.059463,0.006765,-4.548657,-3748.888672,-1989.856445,147.988632
1075,0,-0.047819,0.002053,-4.548118,-3752.555664,-1976.133057,147.522446
1076,0,-0.044555,0.020316,-4.54704,-3756.590088,-1962.350464,147.701385
1077,0,-0.044411,0.041402,-4.545289,-3760.889648,-1948.856445,147.97052
1078,0,-0.044886,0.041146,-4.544419,-3765.066895,-1935.024902,147.990479
1079,0,-0.048625,0.016162,-4.544284,-3769.214111,-1921.044556,148.267517
1080,0,-0.034797,0.02374,-4.541842,-3773.020996,-1907.230591,148.414322
1081,0,-0.034287,0.020708,-4.540364,-3777.192383,-1893.367676,148.59819
1082,0,-0.038564,0.029274,-4.537292,-3781.674072,-1879.443359,148.92215
1083,0,-0.027334,0.042976,-4.533418,-3785.57251,-1865.598145,149.181198
1084,0,-0.030365,0.036091,-4.533159,-3789.539062,-1851.736084,149.390686
1085,0,-0.041618,0.035015,-4.533551,-3793.639404,-1837.677124,149.805054
1086,0,-0.033209,0.036182,-4.531729,-3797.734375,-1823.804199,149.847122
1087,0,-0.036168,0.032395,-4.535506,-3801.404053,-1809.85022,149.81044
1088,0,-0.013379,0.043341,-4.534169,-3805.590088,-1795.907715,149.220276
1089,0,-0.035346,0.038281,-4.538422,-3809.692627,-1781.465332,149.547058
1090,0,-0.020918,0.047833,-4.539824,-3813.140137,-1767.403687,149.218842
1091,0,-0.014933,0.045844,-4.546411,-3815.900879,-1752.852051,149.300705
